isocode	year	pop	xrat	openc	rgdpl	rgdpwok
MYS	1979	13443.844	2.188441666	98.836456	4040.2456	11217.365
MYS	1980	13764.352	2.176883332	107.62834	4256.9102	11690.911
MYS	1981	14096.09	2.304124999	105.6658	4448.0005	12197.235
MYS	1982	14441.17	2.335391666	105.22861	4629.6787	12699.609
MYS	1983	14792.539	2.321249999	103.05277	4813.167	13215.697
MYS	1984	15157.163	2.343641666	101.94839	5081.6724	13940.094
MYS	1985	15545.309	2.483041667	100.04882	4829.6089	13136.138
MYS	1986	15941.987	2.581441667	101.8644	4707.7827	12698.846
MYS	1987	16333.264	2.519638333	108.99582	4842.7881	12985.274
MYS	1988	16731.412	2.618783333	119.04051	5214.0117	13903.46
MYS	1989	17120.824	2.708841667	130.78116	5637.6367	14754.959
MYS	1990	17507.289	2.704875	140.29478	6083.0908	15669.009
MYS	1991	18376	2.750066667	151.95346	6426.6074	16505.201
MYS	1992	18862	2.547383333	143.93204	6828.9346	17453.18
MYS	1993	19338	2.574095	151.03455	7370.2969	18796.766
MYS	1994	19835	2.624256667	171.99628	7974.7974	20266.047
MYS	1995	20339	2.504404167	183.60217	8671.8555	21925.553
MYS	1996	20857	2.5159425	174.05547	9288.6611	23316.023
MYS	1997	21407	2.813191667	177.83083	9713.3623	24225.248
MYS	1998	21977	3.924375	201.89471	8665.4922	21407.254
MYS	1999	22553	3.8	209.83195	8993.0303	22066.311
MYS	2000	23151	3.8	220.40741	9694.5371	23229.531
MYS	2001	23737	3.8	203.36406	9371.459	22284.846
MYS	2002	24283	3.8	199.35675	9661.3506	22866.41
MYS	2003	24880	3.8	194.19513	9920.8291	23369.289
MYS	2004	25475	3.8	210.37471	10402.732	24396.283
MYS	2005	25968	3.787091667	212.10042	10718.302	25016.861
MYS	2006	26432	3.668176958	210.45605	11167.402	25977.576
MYS	2007	26896	3.437570698	200.73714	11643.636	26944.447
MYS	2008	27358	3.46	184.11609	11902.944	27392.531
MYS	2009	27818	3.42	172.27019	11308.671	
MDV	1950	79.292999	4.76			
MDV	1951	78.613998	4.76			
MDV	1952	77.940002	4.76			
MDV	1953	77.273003	4.76			
MDV	1954	78.683998	4.76			
MDV	1955	80.121002	4.76			
MDV	1956	81.584999	4.76			
MDV	1957	83.074997	4.76			
MDV	1958	87.582001	4.76			
MDV	1959	89.290001	4.76			
MDV	1960	92.247002	4.76			
MDV	1961	92.792999	4.76			
MDV	1962	92.744003	4.76			
MDV	1963	94.527	4.76			
MDV	1964	94.244003	4.76			
MDV	1965	97.768997	4.76			
MDV	1966	100.937	4.76			
MDV	1967	103.81	4.76			
MDV	1968	107	4.75			
MDV	1969	110.81	4.75			
MDV	1970	114.572	4.749999999	168.29346	732.03015	2460.6526
MDV	1971	118.88	4.734416666	168.29356	742.23889	2504.3916
MDV	1972	122.681	4.374999999	168.29352	736.67877	2495.0552
MDV	1973	125.665	3.985666666	168.29326	730.53693	2483.6697
MDV	1974	128.722	3.929999999	168.29297	754.04059	2573.3713
MDV	1975	132.608	5.764833332	168.29399	673.46265	2307.1912
MDV	1976	136.604	8.364666666	168.29408	657.67548	2261.7793
MDV	1977	140.72099	8.76675	168.29333	710.27979	2452.1274
MDV	1978	144.875	8.968749999	168.29189	791.24316	2742.2388
MDV	1979	148.752	7.488583332	168.29153	852.78772	2967.0522
MDV	1980	152.87	7.549999999	168.2991	983.87659	3436.5215
MDV	1981	157.246	7.549999999	168.29453	1069.0609	3756.8499
MDV	1982	161.899	7.173666666	168.28966	1007.1272	3558.3711
MDV	1983	166.84801	7.049999999	168.28461	1136.2151	4023.5437
MDV	1984	172.10201	7.05	168.28976	1398.1654	4973.1733
MDV	1985	177.297	7.098083333	168.33694	1533.0072	5464.3364
MDV	1986	184.612	7.150733333	168.27168	1611.1575	5751.4189
MDV	1987	192.207	9.223000000000001	168.26532	1685.1033	6030.21
MDV	1988	200.075	8.784583333	168.25935	1760.3248	6305.9409
MDV	1989	208.203	9.040833333	168.31551	1845.0989	6629.0039
MDV	1990	216.606	9.551741667	168.57283	2060.3496	7418.6836
MDV	1991	227.218	10.25266667	167.94545	2123.7974	7677.7402
MDV	1992	237.84801	10.56916667	168.23346	2153.5088	7828.9224
MDV	1993	246.91	10.95699167	168.22952	2201.7302	8009.2168
MDV	1994	253.37601	11.58575	168.59627	2263.5264	8211.3232
MDV	1995	260.58401	11.77	169.85945	2366.8794	8476.2051
MDV	1996	270.53101	11.77	164.80853	2555.5237	8911.335
MDV	1997	275.71399	11.77	169.67351	2742.1628	9251.9658
MDV	1998	281.18399	11.77	168.20985	2953.7671	9648.1348
MDV	1999	291.48001	11.77	170.42996	2884.5774	9090.6689
MDV	2000	299.98099	11.77	161.09576	3137.3459	9526.3184
MDV	2001	305.91299	12.24208333	156.80321	3182.6099	9194.9609
MDV	2002	311.85501	12.8	152.10976	3326.1748	9112.5996
MDV	2003	318.48999	12.8	152.77364	3965.7732	10333.869
MDV	2004	326.599	12.8	169.75276	4280.1865	10610.451
MDV	2005	336.24799	12.8	139.16524	4679.3984	11035.23
MDV	2006	348.11899	12.8	182.12	4383.6079	9869.6182
MDV	2007	364.96799	12.8	173.49887	4689.1133	10301.688
MDV	2008	386	12.8	174.23099	4733.2842	10198.539
MDV	2009	396	12.8	176.61661	4461.4722	
MLI	1950	3687.6541	174.84			
MLI	1951	3761.365	174.98			
MLI	1952	3836.551	174.98			
MLI	1953	3913.24	174.98			
MLI	1954	3991.4609	174.98			
MLI	1955	4071.2461	174.98			
MLI	1956	4152.626	174.89			
MLI	1957	4235.6318	180.82			
MLI	1958	4320.2969	210.23			
MLI	1959	4406.6548	245.21			
MLI	1960	4494.7378	245.1950989	42.612976	544.39868	1708.2101
MLI	1961	4585.1509	245.2601013	42.970718	524.47113	1649.8192
MLI	1962	4678.5278	245.0139008	41.280521	504.16116	1590.8225
MLI	1963	4774.9761	245.0164032	37.818016	525.23651	1661.9504
MLI	1964	4874.6069	245.0272064	41.907837	431.22311	1371.4963
MLI	1965	4977.5361	245.0608978	35.438934	440.15985	1400.5901
MLI	1966	5083.8862	245.6784058	35.988655	445.70947	1423.6536
MLI	1967	5193.7788	246.0009003	42.489079	429.45706	1374.6117
MLI	1968	5307.3481	247.5646973	34.442089	448.79779	1441.8652
MLI	1969	5424.728	259.9606018	36.660801	443.76706	1430.1176
MLI	1970	5546.0649	276.403137	37.475948	473.80035	1530.4188
MLI	1971	5671.5049	253.0267979	40.838322	471.9855	1528.4824
MLI	1972	5801.2041	252.0276275	45.883778	487.08249	1583.215
MLI	1973	5935.3232	222.8891831	54.545456	463.39221	1509.2347
MLI	1974	6074.0322	240.7046676	87.202713	422.65689	1378.1542
MLI	1975	6217.5029	214.3129003	61.568321	482.46033	1579.2939
MLI	1976	6365.9258	238.9504943	50.032658	542.17084	1778.8269
MLI	1977	6454.8232	245.6796866	49.158066	567.16559	1868.9336
MLI	1978	6550.2002	225.6558602	49.455677	555.99335	1837.736
MLI	1979	6651.2461	212.7216443	49.033089	604.90833	2001.8334
MLI	1980	6758.1528	211.2795554	52.490841	563.66168	1869.2467
MLI	1981	6871.186	271.7314526	46.344028	586.43427	1954.301
MLI	1982	6988.5552	328.6062527	47.720516	611.6402	2037.8231
MLI	1983	7108.978	381.066036	57.670799	559.55164	1873.5477
MLI	1984	7233.0249	436.9566658	63.710896	545.08533	1837.3145
MLI	1985	7361.3262	449.2629627	57.900806	588.99658	1974.5679
MLI	1986	7494.4082	346.3059036	47.154331	684.60968	2320.991
MLI	1987	7632.6792	300.5365624	42.517063	660.31805	2249.7075
MLI	1988	7777.0371	297.8482188	51.177139	650.09698	2224.7874
MLI	1989	7927.7588	319.0082995	48.034473	686.15991	2373.8296
MLI	1990	8084.6318	272.264788	51.031757	687.80902	2389.679
MLI	1991	8248.0078	282.1069088	52.919918	668.50739	2323.0742
MLI	1992	8417.7129	264.6918008	52.373203	722.26813	2533.2046
MLI	1993	8593.6396	283.1625795	47.296482	721.59515	2530.1199
MLI	1994	8776.2656	555.2046957	57.878811	715.39093	2516.8257
MLI	1995	8966.3496	499.1484259	59.4244	707.30597	2497.074
MLI	1996	9165.4746	511.5524303	52.863739	765.82281	2705.6514
MLI	1997	9372.7744	583.6693724	53.855961	778.14636	2759.8542
MLI	1998	9588.7012	589.9517746	50.178349	823.19916	2923.0129
MLI	1999	9813.7148	615.699132	50.891804	845.71368	3005.5234
MLI	2000	10621	711.9762744	55.518356	750.44922	2660.5752
MLI	2001	10918	733.0385070999999	60.365635	808.92603	2875.8416
MLI	2002	11220	696.9882036	60.321716	814.67358	2878.8728
MLI	2003	11523	581.2003139	62.125942	858.69788	3027.1978
MLI	2004	11827	528.2848093	57.047653	865.31604	3032.3684
MLI	2005	12134	527.4681428	57.944389	890.55682	3112.4243
MLI	2006	12447	522.8901096	62.777996	918.55151	3196.627
MLI	2007	12769	479.2667826	61.833515	937.23071	3249.5222
MLI	2008	13101	471.34	47.358818	980.12683	3394.4556
MLI	2009	13443	455.34	47.662838	998.50024	
MLT	1950	311.97299	.81528069			
MLT	1951	312.646	.81528069			
MLT	1952	316.61899	.81528069			
MLT	1953	317.24799	.81528069			
MLT	1954	319.78699	.8316865919999999			
MLT	1955	314.36899	.8316865919999999			
MLT	1956	314.06601	.8316865919999999			
MLT	1957	318.77899	.8316865919999999			
MLT	1958	321.94	.8316865919999999			
MLT	1959	324.84201	.8316865919999999			
MLT	1960	328.517	.831919439			
MLT	1961	328.854	.831919439			
MLT	1962	329.01099	.831919439			
MLT	1963	328.116	.831919439			
MLT	1964	323.591	.831919439			
MLT	1965	319.164	.831919439			
MLT	1966	317.48199	.831919439			
MLT	1967	318.573	.843473825			
MLT	1968	319.254	.970573059			
MLT	1969	322.74899	.970573059			
MLT	1970	325.569	.970573025	115.38544	4414.4805	12909.53
MLT	1971	325.46799	.948305441	114.53516	4363.8315	12637.024
MLT	1972	319.42999	.888834535	113.93117	4532.0518	12997.788
MLT	1973	321.83801	.859065143	134.06516	4715.4849	13390.724
MLT	1974	323.52399	.897930738	175.29326	5120.4355	14419.007
MLT	1975	327.84201	.896304059	161.78003	5547.6768	15478.928
MLT	1976	329.354	.990300099	164.61624	6556.7393	18145.971
MLT	1977	332.06601	.983715737	169.15779	7345.2305	20144.436
MLT	1978	339.78601	.897701683	156.72707	8208.6924	22315.088
MLT	1979	346.87601	.83501048	167.64647	9044.5332	24384.443
MLT	1980	364.00101	.804627686	170.80913	9261.1416	24764.877
MLT	1981	363.65201	.900770632	156.17642	9540.3271	25422.514
MLT	1982	360.22198	.960033774	140.24699	9702.1504	26211.969
MLT	1983	355.77301	1.007335583	135.38669	9823.7051	26830.215
MLT	1984	351.379	1.073920722	140.65437	10015.048	27385.271
MLT	1985	347.039	1.092837176	145.29871	10298.789	28444.67
MLT	1986	346.625	.915426275	140.34331	10832.713	29970.453
MLT	1987	349.047	.804779098	150.95778	11183.87	31050.543
MLT	1988	351.95099	.7706887180000001	153.27072	11967.973	33282.434
MLT	1989	355.323	.811769159	157.69107	12741.139	35453.117
MLT	1990	359.10699	.740251572	167.85393	13360.748	37055.75
MLT	1991	362.57901	.752952481	168.9855	14094.78	39283.516
MLT	1992	365.897	.742891529	174.63528	14697.7	40894.352
MLT	1993	370.008	.890494604	183.5013	15220.039	41965.418
MLT	1994	373.60599	.880319318	186.46767	16008.058	44386.41
MLT	1995	376.89301	.82240566	183.92494	16578.488	44811.656
MLT	1996	379.96201	.839636311	167.88206	16992.182	44810.762
MLT	1997	382.953	.899059224	160.46568	17691.93	46523.996
MLT	1998	385.608	.904867251	163.2016	18396.049	48223.84
MLT	1999	387.79901	.92918331	171.05505	19173.043	49174.375
MLT	2000	389.94699	1.020614935	194.75774	20056.221	50214.602
MLT	2001	391.87299	1.048314854	168.41751	19437.98	47601.363
MLT	2002	393.51501	1.010063681	166.32491	19700.299	48104.754
MLT	2003	395.17801	.878717292	163.3418	19717.945	48134.035
MLT	2004	396.85101	.802849243	161.73224	19853.063	49128.875
MLT	2005	398.534	.805444659	159.51712	20635.748	50454.039
MLT	2006	400.21399	.794069149	178.46591	21301.705	51672.625
MLT	2007	401.88	.726007454	182.0161	21891.879	52072.117
MLT	2008	402.56601	.712	170.65552	22367.65	52686.82
MLT	2009	404.52399	.717	147.83032	21667.645	
MHL	1950	10.904				
MHL	1951	11.266				
MHL	1952	11.64				
MHL	1953	12.027				
MHL	1954	12.427				
MHL	1955	12.84				
MHL	1956	13.267				
MHL	1957	13.707				
MHL	1958	14.163				
MHL	1959	14.634				
MHL	1960	15.12				
MHL	1961	15.622				
MHL	1962	16.142				
MHL	1963	16.677999				
MHL	1964	17.232				
MHL	1965	17.805				
MHL	1966	18.396999				
MHL	1967	19.007999				
MHL	1968	19.870001				
MHL	1969	20.771999				
MHL	1970	21.714001	1	83.499886	5360.8389	
MHL	1971	22.698999	1	83.499863	5247.5757	
MHL	1972	23.729	1	83.499886	5075.5596	
MHL	1973	24.806	1	91.901375	6531.1357	
MHL	1974	25.645	1	93.200882	7234.9292	
MHL	1975	26.423	.999999999	95.413162	7008.8608	
MHL	1976	27.224001	.999999999	92.101669	6873.2261	
MHL	1977	28.049999	.999999999	93.998802	6847.8252	
MHL	1978	28.900999	.999999999	101.10126	6945.9121	
MHL	1979	29.778	.999999999	120.87443	7046.3433	
MHL	1980	30.681	.999999999	133.63948	6554.5278	
MHL	1981	32.266998	.999999999	152.35156	6802.9004	
MHL	1982	33.620998	.999999999	134.35167	6714.0679	
MHL	1983	35.120998	.999999999	127.51088	7473.7998	
MHL	1984	36.647999	1	141.42497	7077.1597	
MHL	1985	38.240002	1	146.40825	6728.8105	
MHL	1986	39.903	1	143.73564	7870.4141	
MHL	1987	41.636002	1	128.83391	8706.9453	
MHL	1988	43.445999	1	132.14366	8942.6494	
MHL	1989	44.641998	1	142.48065	8770.5381	
MHL	1990	45.827999	1	158.28424	9603.79	
MHL	1991	46.853001	1	131.80429	9752.749	
MHL	1992	47.678001	1	126.54313	9714.5361	
MHL	1993	48.405998	1	126.54313	9444.5674	
MHL	1994	49.054001	1	126.54313	9167.9502	
MHL	1995	49.639	1	126.54313	9036.3027	
MHL	1996	50.194	1	126.54313	7843.5669	
MHL	1997	50.828999	1	124.15084	7353.7617	
MHL	1998	51.555	1	125.20517	6997.4082	
MHL	1999	52.294998	1	125.12301	6700.1216	
MHL	2000	53.071999	1	124.85724	6937.4927	
MHL	2001	54.007	1	125.05933	7003.0918	
MHL	2002	55.162998	1	125.05933	7117.4609	
MHL	2003	56.448002	1	125.24574	7195.7505	
MHL	2004	57.759998	1	125.12147	7422.9546	
MHL	2005	59.096001	1	126.90253	7522.1255	
MHL	2006	60.451	1	126.90169	7419.1787	
MHL	2007	61.814999	1	126.88612	7350.8818	
MHL	2008	62.041	1	126.89207	7430.3179	
MHL	2009	65	1	126.89511	7092.0811	
MRT	1950	1005.595	34.96			
MRT	1951	1013.753	34.99			
MRT	1952	1022.556	34.99			
MRT	1953	1032.021	34.99			
MRT	1954	1042.1639	34.99			
MRT	1955	1053.0031	34.99			
MRT	1956	1064.559	34.97			
MRT	1957	1076.8521	36.16			
MRT	1958	1089.905	41.97			
MRT	1959	1103.4091	49.36			
MRT	1960	1117.376	49.36991119	51.335892	579.57361	1464.6953
MRT	1961	1131.821	49.36991119	51.977909	540.05865	1397.8778
MRT	1962	1146.757	49.36991119	57.127644	585.80377	1525.6095
MRT	1963	1162.199	49.36991119	71.133812	587.18201	1515.7047
MRT	1964	1178.277	49.36991119	79.717331	879.34827	2243.9792
MRT	1965	1195.012	49.36991119	75.51226	1009.5802	2577.1055
MRT	1966	1212.426	49.36991119	75.05246	1007.3055	2579.178
MRT	1967	1230.542	49.36991119	74.430878	1076.4181	2761.8425
MRT	1968	1249.3831	49.36991119	66.579811	1225.5908	3153.1763
MRT	1969	1269	51.94157028	71.769516	1178.0658	3044.4094
MRT	1970	1289.42	55.54190006	75.904678	1284.7242	3329.9421
MRT	1971	1310.672	55.42632505	75.674339	1273.6747	3319.4758
MRT	1972	1332.786	50.40533333	132.7589	1258.6809	3302.2332
MRT	1973	1355.793	44.57766667	102.09769	1224.9617	3224.9475
MRT	1974	1379.655	45.33333333	122.89316	1314.4396	3503.6248
MRT	1975	1404.403	43.10425	103.09784	1417.5586	3796.2214
MRT	1976	1430.069	45.02225	112.54097	1489.8893	4015.4897
MRT	1977	1455.644	45.58708333	100.90007	1454.5579	3926.5815
MRT	1978	1483.9919	46.1625	94.042076	1307.9821	3534.8354
MRT	1979	1513.703	45.8925	85.790688	1408.5011	3831.4111
MRT	1980	1544.9091	45.91408333	86.09404	1387.4415	3802.0796
MRT	1981	1577.646	48.29583333	88.674576	1416.2853	3896.4675
MRT	1982	1611.8879	51.76916667	110.84394	1284.4219	3533.3247
MRT	1983	1647.5861	54.81166667	115.70414	1292.5084	3553.5801
MRT	1984	1684.77	63.80333333	116.06435	1231.3197	3366.2148
MRT	1985	1723.4659	77.08499999999999	139.53479	1243.2145	3392.7822
MRT	1986	1763.6801	74.375	134.76848	1272.7432	3465.6194
MRT	1987	1805.394	73.87833333	115.34158	1272.6626	3461.6147
MRT	1988	1848.504	75.26083333	110.38067	1269.1532	3441.0093
MRT	1989	1885.828	83.051	102.77658	1310.3347	3553.5239
MRT	1990	1924.978	80.60899999999999	101.27505	1268.3066	3417.2366
MRT	1991	1973.4301	81.94583333	98.784607	1274.6986	3420.1658
MRT	1992	2042.816	87.02675000000001	73.15696	1248.6923	3303.4751
MRT	1993	2119.2419	120.8058333	83.1455	1282.0841	3392.0049
MRT	1994	2183.335	123.575	70.788551	1204.7297	3155.8635
MRT	1995	2234.79	129.7683333	79.699448	1295.2955	3384.1689
MRT	1996	2270.6819	137.2216667	84.35173	1350.9695	3517.2317
MRT	1997	2315.2229	151.8533333	76.949303	1194.8583	3077.8354
MRT	1998	2374.103	188.4758333	80.988701	1197.621	3060.9314
MRT	1999	2436.9089	209.5141667	77.50708	1246.1978	3162.9763
MRT	2000	2500.8669	238.9233333	91.601463	1236.213	3106.6575
MRT	2001	2565.791	255.6291667	93.55114	1236.3513	3090.3586
MRT	2002	2631.845	271.7391667	83.683289	1222.7156	3023.9304
MRT	2003	2699.2419	263.03	81.781311	1262.2511	3096.1506
MRT	2004	2767.9541	257.19	121.59383	1317.3904	3215.7788
MRT	2005	2837.937	265.5283333	143.7872	1373.7515	3327.9841
MRT	2006	2909.1011	273.805	126.08199	1717.5227	4146.4448
MRT	2007	2981.4519	263.4666667	141.63858	1619.2028	3866.7998
MRT	2008	3055	261.5	151.94652	1621.7357	3839.8369
MRT	2009	3129	261.99	135.38506	1578.1526	
MUS	1950	481.26999	4.760900136	80.375076	2824.3064	8461.5811
MUS	1951	498.59299	4.759900347	83.355904	2867.5872	8648.6709
MUS	1952	516.55603	4.761899936	81.788132	2688.24	8142.9048
MUS	1953	536.05701	4.760900147	88.196716	2659.7537	8156.522
MUS	1954	553.97699	4.758900561	79.475464	2441.9519	7529.2012
MUS	1955	571.66901	4.759900354	92.615425	2474.1382	7691.8247
MUS	1956	591.76398	4.761899943	78.631981	2410.6216	7547.5142
MUS	1957	609.81598	4.760900154	81.368217	2425.9539	7652.502
MUS	1958	627.65997	4.760900154	91.811249	2353.0535	7493.7598
MUS	1959	645.31299	4.761899948	89.292412	2346.8796	7528.1362
MUS	1960	663.229	4.761899948	84.453835	2185.8347	7135.0034
MUS	1961	681.284	4.761899948	88.428642	2310.7424	7485.6689
MUS	1962	701.01599	4.761899948	85.283134	2314.4207	7468.7349
MUS	1963	715.14001	4.761899948	85.080383	2476.978	7979.1069
MUS	1964	736.18201	4.761899948	95.860786	2405.3596	7681.0215
MUS	1965	755.52802	4.761899948	87.084221	2354.782	7541.4893
MUS	1966	774.15997	4.761899948	86.062805	2198.7388	7012.2354
MUS	1967	789.30902	4.828038216	81.51226	2328.4805	7421.4961
MUS	1968	804.177	5.555550098	95.153046	1970.5769	6262.8931
MUS	1969	816.02698	5.555550098	86.488022	2040.1259	6478.1191
MUS	1970	829.51099	5.555550005	98.586243	1981.3149	6262.6763
MUS	1971	841.07898	5.485758908	101.56107	1905.2218	5924.1958
MUS	1972	851.33398	5.338526186	104.73833	2141.2593	6551.3403
MUS	1973	861.23901	5.442265712	113.23283	2407.6624	7272.8389
MUS	1974	873.29199	5.703075071	133.48807	2392.6174	7115.3784
MUS	1975	885.461	6.026797333	128.42857	2696.4587	7911.8428
MUS	1976	897.81097	6.681524999	107.04497	3247.7314	9367.4385
MUS	1977	913.02502	6.607308332	106.815	3367.583	9563.1211
MUS	1978	929.367	6.163274999	97.458145	3464.3572	9696.2598
MUS	1979	946.64001	6.308108332	95.8013	3529.5942	9739.375
MUS	1980	963.70099	7.684291666	111.01976	2980.3867	8066.5898
MUS	1981	979.04999	8.936541666	98.47525	3184.1228	8522.998
MUS	1982	992.03998	10.87255	95.851906	3246.5227	8541.6152
MUS	1983	1002.175	11.7062	92.444359	3220.4807	8349.9639
MUS	1984	1012.042	13.80033333	99.392685	3367.1589	8598.6826
MUS	1985	1020.544	15.44248333	107.57982	3584.5667	9032.249
MUS	1986	1028.233	13.46635833	113.03188	3902.9446	9714.0576
MUS	1987	1036.272	12.87821667	129.00941	4267.3442	10494.228
MUS	1988	1044.942	13.437725	136.94026	4519.7744	11001.383
MUS	1989	1053.403	15.24976667	138.19427	4672.1548	11224.154
MUS	1990	1061.598	14.86346667	140.93542	4993.6914	11899.686
MUS	1991	1071.723	15.65230833	132.2424	5119.1509	12065.626
MUS	1992	1084.809	15.56320833	121.68159	5396.0552	12646.152
MUS	1993	1098.641	17.648025	122.4283	5587.5933	13025.182
MUS	1994	1111.297	17.96036667	121.91169	5754.7163	13350.769
MUS	1995	1123.115	17.38631667	119.67759	5941.9409	13690.943
MUS	1996	1135.344	17.94806667	127.85863	6153.6958	14099.122
MUS	1997	1148.35	21.05725833	127.80638	6457.5864	14726.161
MUS	1998	1160.6591	23.99265	132.19847	6774.1802	15383.071
MUS	1999	1173.129	25.18580833	131.3508	6876.4766	15527.147
MUS	2000	1185.932	26.24955833	123.32926	7507.5503	16889.582
MUS	2001	1197.8781	29.12925833	130.99072	7592.9546	16969.895
MUS	2002	1209.59	29.962	120.90044	7692.4824	17321.525
MUS	2003	1221.004	27.901475	111.44516	7989.5352	18118.178
MUS	2004	1232.059	27.49851667	110.41362	8368.7734	19134.365
MUS	2005	1242.821	29.49623333	125.71325	8320.6484	18797.795
MUS	2006	1253.425	31.70806667	134.52222	8551.0039	19235.313
MUS	2007	1263.899	31.31365625	127.83246	9001.0293	20281.785
MUS	2008	1274	31.76	120.32093	9338.7246	20704.076
MUS	2009	1284	30.29	104.51229	9486.666	
MEX	1950	28485.18	.00865	31.178682	3413.9895	12268.19
MEX	1951	29296.234	.008651	30.935062	3641.3318	13199.767
MEX	1952	30144.316	.008652	27.44912	3665.084	13392.998
MEX	1953	31031.279	.008651	27.548075	3530.282	13004.143
MEX	1954	31959.113	.01135	31.057096	3801.8472	14109.123
MEX	1955	32929.914	.0125	31.330666	3987.5178	14918.849
MEX	1956	33945.887	.0125	31.325163	4164.498	15713.082
MEX	1957	35015.547	.0125	28.002565	4364.0479	16593.529
MEX	1958	36141.953	.0125	24.797054	4427.2456	16943.506
MEX	1959	37328.465	.0125	22.718592	4376.7319	16883.369
MEX	1960	38578.504	.0125	22.044659	4602.4937	17900.475
MEX	1961	39836.23	.0125	20.7498	4577.3213	17835.945
MEX	1962	41121.484	.0125	20.291693	4604.0161	17964.838
MEX	1963	42434.266	.0125	19.902468	4881.7314	19088.498
MEX	1964	43774.574	.0125	19.067492	5373.8833	21056.59
MEX	1965	45142.398	.0125	18.662514	5492.7827	21574.516
MEX	1966	46537.832	.0125	17.886805	5651.3848	22237.092
MEX	1967	47995.559	.0125	17.287479	5792.4951	22827.547
MEX	1968	49518.805	.0125	17.871819	6110.4404	24130.172
MEX	1969	51110.93	.0125	18.265253	6153.8569	24326.701
MEX	1970	52775.156	.0125	18.923672	6353.0786	25155.113
MEX	1971	54406.902	.0125	17.738611	6429.5317	22170.654
MEX	1972	55984.293	.012500023	18.321644	6778.6401	23134.141
MEX	1973	57557.305	.012499952	19.425974	7148.1665	24152.764
MEX	1974	59122.84	.012499969	20.726023	7406.8682	24792.316
MEX	1975	60678.047	.0125	18.084436	7665.8115	25399.135
MEX	1976	62219.965	.01542585	20.015242	7779.4971	25508.994
MEX	1977	63759.977	.022572867	22.269947	7798.6807	25318.166
MEX	1978	65295.988	.022767283	23.396717	8257.1055	26549.039
MEX	1979	66825.875	.022805383	25.797701	8827.0146	28123.012
MEX	1980	68347.477	.022951008	28.433455	9393.0049	29667.824
MEX	1981	69969.266	.0245146	28.03932	9981.4727	38108.422
MEX	1982	71640.906	.0564017	30.365068	9533.4355	35973.828
MEX	1983	73362.883	.120093583	33.360451	8813.5029	33195.621
MEX	1984	75080.141	.167827583	31.782501	8926.8135	33239.215
MEX	1985	76767.227	.256871583	30.548794	9016.0146	33225.391
MEX	1986	78442.43	.611772583	36.792015	8460.4707	30945.164
MEX	1987	80122.492	1.3781825	39.066147	8378.957	30283.434
MEX	1988	81781.813	2.273105	38.465706	8303.6416	29714.631
MEX	1989	83366.836	2.4614725	38.058674	8505.6416	30011.148
MEX	1990	84913.648	2.812599167	38.306183	8800.9697	30669.895
MEX	1991	86488.031	3.01843	35.637321	9037.1191	25633.33
MEX	1992	88111.031	3.094898333	35.509335	9231.3633	25764.605
MEX	1993	89749.141	3.115616667	34.421299	9226.707	25278.852
MEX	1994	91337.898	3.375116667	38.478706	9487.5518	25484.688
MEX	1995	92880.352	6.419425	58.173645	8631.3857	22889.035
MEX	1996	94398.578	7.599448417	62.201973	8923.2461	23508.977
MEX	1997	95895.148	7.91846	60.732914	9416.4238	24105.926
MEX	1998	97325.063	9.13604175	63.518631	9761.9463	24810.988
MEX	1999	98616.906	9.560397500000001	63.173206	10016.504	25804.482
MEX	2000	99926.617	9.455558333000001	63.942379	10566.132	26970.576
MEX	2001	101246.96	9.342341666999999	57.353539	10428.912	26900.867
MEX	2002	102479.93	9.655958332999999	55.500088	10380.538	26391.25
MEX	2003	103718.06	10.78901917	57.266136	10383.996	26434.887
MEX	2004	104959.59	11.28596667	61.207581	10682.73	26360.789
MEX	2005	106202.91	10.89789167	55.842148	11964.787	29665.029
MEX	2006	107449.52	10.89924167	57.362038	12418.47	30136.469
MEX	2007	108700.89	10.92819167	58.171143	12696.946	30494.586
MEX	2008	109955	13.54	58.760448	12750.421	30156.016
MEX	2009	111212	13.06	57.800419	11633.92	27550.393
FSM	1950	30.715	1			
FSM	1951	31.674	1			
FSM	1952	32.664001	1			
FSM	1953	33.683998	1			
FSM	1954	34.736	1			
FSM	1955	35.820999	1			
FSM	1956	36.939999	1			
FSM	1957	38.094002	1			
FSM	1958	39.284	1			
FSM	1959	40.511002	1			
FSM	1960	41.777	1			
FSM	1961	43.081001	1			
FSM	1962	44.426998	1			
FSM	1963	45.814999	1			
FSM	1964	47.245998	1			
FSM	1965	48.722	1			
FSM	1966	50.243999	1			
FSM	1967	51.813	1			
FSM	1968	53.431999	1			
FSM	1969	55.101002	1			
FSM	1970	56.821999	.999999999	88.530807	2277.9275	
FSM	1971	58.597	.999999999	88.5308	2260.0776	
FSM	1972	60.426998	.999999999	88.530807	2215.6782	
FSM	1973	62.730999	.999999999	88.5308	2855.4138	
FSM	1974	64.240997	.999999999	88.530807	3212.7493	
FSM	1975	66.222	.999999999	88.530807	3119.2305	
FSM	1976	68.263	.999999999	88.530807	3038.2129	
FSM	1977	70.367996	.999999999	88.530807	3019.4817	
FSM	1978	72.538002	.999999999	88.530807	3094.6208	
FSM	1979	74.774002	.999999999	88.530807	3066.2449	
