country;isocode;year;pop;xrat;currency_unit;ppp;tcgdp;cgdp;cgdp2;cda2;cc;cg;ci;p;p2;pc;pg;pi;openc;cgnp;y;y2;rgdpl;rgdpl2;rgdpch;kc;kg;ki;openk;rgdpeqa;rgdpwok;rgdpl2wok;rgdpl2pe;rgdpl2te;rgdpl2th;rgdptt
Colombia;COL;2006;42046;2361.1394;Colombian Peso;1232.9916;310888.59;7394.0107;7385.9712;7692.0176;72.072289;6.8809199;25.190411;52.220196;52.325565;50.450413;77.641487;50.347698;39.79808;96.361702;16.554939;16.53694;7067.7944;7052.7798;7067.7944;73.214714;6.9224305;25.236193;40.050781;8327.999;17440.992;17403.941;;18546.359;9.4817791;7151.7983
Colombia;COL;2007;42597;2078.2917;Colombian Peso;1240.6039;348088;8171.6553;8148.6631;8488.4609;70.838226;6.7263584;26.6054;59.693439;59.842796;58.862736;88.665428;54.577564;37.916904;96.141022;17.58947;17.539978;7522.1772;7495.3086;7523.2886;72.723465;6.7358866;26.628679;41.896976;8841.8105;18455.992;18387.352;;19505.76;9.97227;7662.084
Colombia;COL;2008;43141;2198.0901;Colombian Peso;1272.1136;376034.81;8716.4141;8678.916;8989.2051;69.622124;6.5221457;27.430937;57.873592;58.088268;57.130123;87.366356;52.743607;40.03648;95.740265;18.463251;18.383823;7641.6636;7605.1538;7644.459;72.548302;6.6083307;27.90914;44.367054;8960.25;18549.389;18454.012;;19642.695;10.042278;7900.8228
Colombia;COL;2009;43677;2044.23;Colombian Peso;1335.1304;372770.31;8534.7051;8495.1445;8801.0791;71.09613;6.9344711;25.570688;65.312141;65.668541;63.418709;97.600334;61.827747;36.425297;95.93959;18.710764;18.624033;7527.688;7504.23;7528.6909;72.937492;6.8209457;26.400021;40.555698;8801.6426;;;;19262.551;9.84793;7714.2954
Comoros;COM;1950;148.05701;174.83;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1951;150.937;174.97;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1952;153.936;174.98;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1953;157.062;174.97;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1954;160.31799;174.98;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1955;163.711;174.98;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1956;167.245;174.89;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1957;170.92799;180.82001;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1958;174.76601;210.23;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1959;178.754;245.21001;Comoro Franc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;COM;1960;182.899;245.19299;Comoro Franc;88.242035;25.456917;139.18565;145.77852;192.18541;72.151482;34.304234;25.378126;35.988808;38.716984;47.034687;25.468771;24.527534;62.449524;;4.8216834;5.0500741;761.20941;686.77478;756.90839;72.327454;34.368729;23.892691;49.459946;958.27081;1777.0908;1612.4292;;;;765.18805
Comoros;COM;1961;187.209;245.258;Comoro Franc;86.070969;28.268988;151.00229;156.93861;201.93509;65.214622;41.254261;22.202497;35.094051;38.077625;46.925869;24.807507;25.24016;54.443626;;5.1474733;5.3498354;821.39984;718.66608;816.00616;64.967094;40.140919;21.362566;41.670498;1034.1553;1921.1379;1691.9684;;;;823.22357
Comoros;COM;1962;191.689;245.0118;Comoro Franc;84.254463;33.013973;172.22675;178.70163;229.37329;59.295898;37.659401;31.400152;34.387924;37.818058;47.545509;24.823782;25.393286;49.541862;;5.5468926;5.7554288;927.11566;798.591;923.15802;59.169163;36.258343;30.088053;36.986462;1171.1599;2179.1155;1885.0748;;;;925.11871
Comoros;COM;1963;196.34801;245.0143;Comoro Franc;87.944351;37.013565;188.51003;196.5556;252.40488;64.541801;36.121304;27.750875;35.893559;39.059097;48.322598;25.373791;25.627508;59.080376;;5.837184;6.0863142;998.3634;880.36548;992.06567;64.808891;35.231445;26.590612;45.143909;1259.8792;2346.1204;2081.9624;;;;1000.8006
Comoros;COM;1964;201.20799;245.0251;Comoro Franc;90.644989;41.465179;206.08116;215.23843;277.19888;64.946594;31.617167;32.223129;36.994164;40.300629;49.94931;25.875219;26.34623;52.616703;;6.014349;6.2815981;1069.6753;953.7547;1063.5121;65.626991;30.532173;30.814724;40.691639;1352.0093;2519.9714;2259.9033;;;;1069.27
Comoros;COM;1965;206.27901;245.0589;Comoro Franc;92.548859;41.831036;202.78864;212.50838;287.24167;68.44059;28.400839;38.325787;37.765965;41.29174;51.130547;25.973223;27.690144;57.658741;;5.519124;5.7836585;1041.7036;932.6394;1036.0004;68.339928;26.647284;37.278275;44.12426;1318.3976;2457.5857;2212.3943;;;;1034.2997
Comoros;COM;1966;211.571;245.67641;Comoro Franc;91.731133;48.132469;227.50032;238.23251;315.29883;65.237762;27.321676;39.789768;37.338192;40.812199;50.829689;25.72718;27.580414;55.781422;;5.7188759;5.9886603;1130.9723;1008.7047;1125.1379;65.357002;25.529856;38.84721;42.476795;1434.6163;2679.2009;2401.9478;;;;1124.6426
Comoros;COM;1967;217.37801;245.9989;Comoro Franc;87.991638;56.415421;259.52682;270.63531;353.38702;60.027157;35.907757;34.641922;35.769115;39.458103;49.882484;25.222591;26.992359;47.653145;;6.2606835;6.5286589;1258.2367;1088.5219;1257.9176;60.077839;33.472771;33.682114;35.489223;1607.0427;2999.1343;2595.26;;;;1249.8179
Comoros;COM;1968;223.44299;247.56261;Comoro Franc;87.113594;58.36729;261.2178;273.31638;341.40292;60.124035;36.280231;28.506987;35.188511;38.43108;48.286476;23.976421;26.222025;40.650223;;5.8315167;6.1016092;1205.7297;1059.7059;1205.1179;60.989086;33.686295;28.194393;31.186728;1542.594;2879.8428;2532.3552;;;;1202.5116
Comoros;COM;1969;229.73199;259.9584;Comoro Franc;86.687134;59.741444;260.04843;272.73807;347.92795;63.320602;36.010021;28.237911;33.346539;36.407379;45.522312;22.475327;24.629749;47.556965;;5.4098339;5.6738186;1142.1182;1012.0562;1140.0647;64.417778;33.251595;27.883524;36.537441;1462.1775;2732.5313;2425.7178;;;;1139.0372
Comoros;COM;1970;236.252;276.40433;Comoro Franc;81.223976;66.778313;282.6571;295.85849;399.59354;56.653881;38.672421;39.736084;29.385929;32.392002;41.269444;22.862913;22.77878;62.239826;126.41039;5.6545763;5.9186707;1228.1152;1017.7081;1233.2823;54.415466;38.040756;37.858791;44.124931;1584.8322;2965.7598;2447.3535;;;;1223.0023
Comoros;COM;1971;243.01401;275.35431;Comoro Franc;81.163879;73.628807;302.98175;318.23239;429.24908;56.244015;39.040295;39.601112;29.476162;32.563938;41.697636;22.717026;22.945871;62.235176;134.54819;5.6504259;5.9348412;1245.1622;1031.7626;1250.4066;54.409206;38.036419;37.88612;44.10709;1608.5189;3013.802;2486.8135;;;;1239.9777
Comoros;COM;1972;250.02699;252.0287;Comoro Franc;81.902191;78.691422;314.73169;331.57263;446.74905;56.094109;38.656933;39.985374;32.497166;35.938751;46.100094;25.296824;25.035612;62.203815;132.48256;5.3909683;5.6794324;1236.9316;1024.9786;1242.1388;54.416042;38.041016;37.870392;44.10033;1599.5564;3001.7559;2476.9663;;;;1231.7935
Comoros;COM;1973;257.30301;222.89014;Comoro Franc;84.974579;89.520882;347.9201;366.19699;492.93118;55.898064;38.301441;40.408688;38.123974;42.295769;54.258484;29.944843;29.03331;62.280487;124.19086;5.3823476;5.6650929;1289.7378;1068.8844;1295.1504;54.421154;38.044838;37.819855;44.167385;1669.5704;3140.7041;2592.0151;;;;1284.3569
Comoros;COM;1974;264.85101;240.7057;Comoro Franc;91.420235;101.54207;383.39319;405.48611;546.47375;56.06395;38.552868;40.15321;37.980087;41.886875;53.899277;29.641031;29.232742;62.221226;154.1032;5.5156522;5.8334899;1291.6521;1070.0613;1297.1519;54.390423;38.023411;37.968082;44.053574;1673.9052;3153.531;2601.4465;;;;1286.2721
Comoros;COM;1975;272.685;214.31383;Comoro Franc;108.60583;118.15202;433.29126;460.20016;618.88159;55.851841;38.434082;40.195042;50.676079;55.963596;72.2286;39.69146;38.749092;62.109734;99.724129;5.7622666;6.1201234;1336.4998;1107.6024;1342.1328;54.436554;38.054806;37.823193;44.080059;1733.7701;3275.1309;2702.8198;;;;1330.9871
Comoros;COM;1976;280.815;238.95152;Comoro Franc;112.59387;125.27325;446.10596;474.32086;637.198;55.891193;37.937923;40.509907;47.119965;51.928677;67.020203;37.337353;35.685509;62.510498;87.63559;5.3744454;5.7143631;1300.8387;1078.533;1306.2544;54.436508;38.056313;37.668137;44.368687;1688.0874;3196.6335;2639.3594;;;;1295.3408
Comoros;COM;1977;304.73901;245.68074;Comoro Franc;115.07855;139.40912;457.47055;486.63196;656.66797;55.981499;38.391182;40.568714;46.840691;51.654526;66.592094;36.724079;36.141048;62.043449;85.838058;5.0018797;5.3207235;1249.3165;1033.802;1254.98;54.298401;37.959251;38.411945;43.712769;1622.4644;3081.989;2538.8186;;;;1244.1383
Comoros;COM;1978;313.97;225.65683;Comoro Franc;123.81201;154.33882;491.57187;523.88293;702.49512;55.81918;38.504696;39.770046;54.86739;60.560486;78.374146;42.959599;41.696522;61.775253;86.315346;4.8055043;5.1213703;1245.6863;1033.4274;1250.9636;54.575176;38.149147;37.387817;44.159641;1617.9099;3082.5842;2546.5381;;;;1240.7004
Comoros;COM;1979;323.55701;212.72256;Comoro Franc;131.42329;183.21713;566.25922;602.44263;806.52509;55.911514;38.257465;39.706848;61.781551;67.912582;87.477859;48.345303;47.477142;63.712799;81.630875;5.0084286;5.3284621;1322.962;1098.3555;1328.5079;54.436371;38.060837;37.2019;45.236565;1718.8783;3278.2935;2710.3577;;;;1316.9635
Comoros;COM;1980;333.51401;211.28046;Comoro Franc;118.53936;220.12941;660.03052;702.36102;958.91754;54.996807;38.037186;43.493736;56.105217;62.417534;81.471489;44.564709;42.786129;60.642292;100.51196;5.42838;5.7765245;1393.735;1146.632;1401.4979;53.88797;37.670807;40.622364;41.763535;1814.0316;3474.1743;2842.387;;;;1388.29
Comoros;COM;1981;340.879;271.7326;Comoro Franc;126.14001;246.16296;722.14172;772.30219;1018.1928;56.406059;39.200382;36.232212;46.420639;51.061752;65.980042;35.873596;34.576782;60.970665;100.22822;5.3478961;5.7193646;1389.344;1161.5118;1393.0387;55.415653;38.725796;34.27787;45.516651;1803.3196;3473.5706;2896.2537;;;;1384.4009
Comoros;COM;1982;348.82001;328.60767;Comoro Franc;128.19891;274.49527;786.92529;832.2157;1106.8422;55.575836;38.420311;39.003277;39.01276;42.65062;54.377853;29.756598;31.391548;69.525436;100.52922;5.657846;5.9834757;1451.3761;1207.6777;1456.6174;54.018169;37.794769;36.64175;48.481255;1885.8718;3660.3965;3034.8254;;;;1442.4376
Comoros;COM;1983;357.203;381.06766;Comoro Franc;141.48003;300.36749;840.88739;883.55035;1146.348;55.646881;36.769802;37.326691;37.12727;40.219021;50.537128;28.115868;30.102337;73.510445;99.548973;5.6150351;5.8999176;1474.5087;1235.3829;1479.6714;54.757843;37.023003;35.98661;48.549343;1915.9718;3740.9778;3123.356;;;;1491.7686
Comoros;COM;1984;366.026;436.95853;Comoro Franc;149.4053;314.36633;858.86346;885.60071;1256.5164;56.235939;37.671658;47.975346;34.192101;36.828529;44.881466;25.177406;32.043343;64.554588;99.415779;5.2012939;5.3632154;1537.4547;1259.6754;1545.6328;52.255219;36.335583;43.300625;45.500725;2001.6462;3925.7139;3199.4182;;;;1504.012
Comoros;COM;1985;375.29999;449.26489;Comoro Franc;154.45326;333.01981;887.3429;922.00641;1194.8109;55.37957;37.360111;36.848457;34.379108;36.969543;45.510509;24.806738;30.594687;67.056152;98.975876;5.0530462;5.2504401;1486.4624;1249.3763;1489.6947;53.607464;36.903477;34.439034;47.364819;1929.4586;3787.6208;3176.5999;;;;1477.8314
Comoros;COM;1986;385.04501;346.3074;Comoro Franc;160.79082;349.95779;908.87506;959.77448;1172.6796;54.780163;36.573727;30.828943;46.430088;50.050003;63.081966;34.35791;35.784531;57.734138;99.064217;4.9399552;5.2166061;1453.5557;1236.9003;1453.885;54.333607;37.722954;29.207815;46.044075;1880.3544;3686.8142;3136.5767;;;;1468.8237
Comoros;COM;1987;395.28201;300.53784;Comoro Franc;163.1516;361.8414;915.40063;962.2865;1192.6547;55.555534;36.604424;31.779701;54.286537;58.504585;73.433029;39.635612;43.125645;57.611588;99.502502;4.7268777;4.9689832;1436.2629;1224.6372;1436.9348;54.658394;37.307076;29.380295;45.536232;1855.7484;3626.6006;3090.7942;;;;1434.8793
Comoros;COM;1988;406.02899;297.84949;Comoro Franc;161.96298;381.54398;939.69641;988.23798;1196.7556;56.541035;37.276154;27.282757;54.377457;58.289589;72.491516;38.768009;43.51899;59.756294;98.921471;4.5468063;4.7816796;1420.2314;1222.3118;1417.0381;55.79195;38.106239;25.419941;46.585983;1827.4135;3553.2874;3065.0022;;;;1423.4777
Comoros;COM;1989;417.30701;319.00967;Comoro Franc;164.77579;384.74707;921.97607;968.6842;1179.7322;59.939781;38.090595;23.756701;51.652287;55.072376;67.552376;36.671333;41.250397;54.171333;100.63908;4.1906595;4.4029622;1346.0782;1170.2811;1339.908;58.969738;39.05249;22.052273;43.644257;1725.4581;3324.9861;2904.0564;;;;1349.8877
Comoros;COM;1990;429.13599;272.26596;Comoro Franc;166.93224;397.58649;926.48132;969.62384;1193.676;62.525494;35.541077;25.040546;61.312195;64.970459;78.705482;43.45771;49.390903;48.992016;99.717957;4.0251946;4.2126317;1305.5671;1148.2339;1301.6622;61.160164;36.655457;23.123682;40.030449;1673.7971;3206.2195;2828.2988;;;;1305.5708
Comoros;COM;1991;441.535;282.10812;Comoro Franc;167.96254;412.28241;933.74799;978.09186;1176.1591;63.880184;36.23748;20.132702;59.538357;63.069065;75.901993;40.682243;48.120968;53.555336;99.79319;3.9802601;4.1692834;1259.3822;1123.9481;1252.3972;63.27309;36.701168;18.921787;44.668247;1606.6674;3043.8823;2731.6938;;;;1261.7975
Comoros;COM;1992;454.52499;264.69293;Comoro Franc;159.76643;441.00629;970.25745;1041.1697;1253.6489;59.768486;28.85346;31.785789;60.359161;65.625397;83.947937;42.174484;38.971592;59.890999;101.45335;3.9647119;4.254477;1284.6874;1139.5837;1287.1558;58.694366;29.797787;30.001156;51.644947;1647.391;3101.0396;2745.5063;;;;1272.6012
Comoros;COM;1993;468.10101;283.16379;Comoro Franc;168.65277;442.51871;945.34875;1000.7587;1158.6476;59.991447;29.483721;26.30175;59.560143;63.269138;78.345192;39.442787;43.713898;57.68169;100.69139;3.7253881;3.9437451;1259.6827;1133.8929;1258.8115;57.385689;29.678457;24.094446;54.14941;1607.3499;2999.5989;2701.9329;;;;1219.2103
Comoros;COM;1994;482.255;416.3992;Comoro Franc;197.76198;391.13184;811.04773;856.58643;1061.626;62.515263;33.867374;27.554182;47.493359;51.051491;63.418343;32.273239;35.651047;67.321686;100.24305;3.044615;3.215564;1162.6411;1040.502;1160.9067;54.469936;30.428848;23.336737;50.994904;1478.882;2725.5461;2442.863;;;;1029.5079
Comoros;COM;1995;497.008;374.35709;Comoro Franc;186.3577;465.83536;937.27942;979.11377;1200.235;66.427437;31.831099;24.325281;49.780731;52.336475;62.599537;34.113678;39.817955;64.329819;100.43888;3.3991649;3.5508828;1169.2627;1055.0039;1166.7443;65.332596;32.576733;22.892885;53.949474;1482.8618;2702.5303;2443.7063;;;;1169.2712
Comoros;COM;1996;512.315;383.66;Comoro Franc;189.8103;465.89676;909.39514;951.48871;1151.7621;68.33474;28.217426;24.496252;49.473572;51.79771;61.563301;32.616909;39.222534;59.704628;100.15943;3.1560953;3.3021832;1100.4757;1009.9247;1100.1791;67.76516;28.954557;23.940199;52.186905;1394.478;2507.6829;2301.9624;;;;1109.2874
Comoros;COM;1997;528.12201;437.7471;Comoro Franc;189.65216;489.55942;926.98169;971.00049;1192.5345;75.680557;27.748569;19.385902;43.324596;45.105831;52.540157;26.940218;35.417347;61.166874;100.10985;3.0631661;3.2086241;1081.8239;1021.4589;1081.3542;76.926102;28.13312;19.607994;56.740379;1371.9032;2429.9746;2295.3804;;;;1106.7069
Comoros;COM;1998;544.435;442.45883;Comoro Franc;206.79726;461.27789;847.25983;900.39313;1081.842;70.054375;26.950294;23.147512;46.73819;49.408329;59.600471;26.652557;36.218922;46.528496;99.82914;2.6881053;2.8566816;1062.3453;991.97717;1062.1445;65.627991;25.460892;21.948399;36.201069;1348.6875;2350.7698;2195.4734;;;;1004.1161
Comoros;COM;1999;561.26099;461.7746;Comoro Franc;212.53465;484.28336;862.84875;918.41077;1088.7439;73.073235;25.590565;19.882708;46.025627;48.205662;57.56744;25.789835;34.581059;47.055683;100.09035;2.6124575;2.7806833;1041.1093;990.35645;1041.3945;70.389038;24.460337;19.120373;39.441299;1323.3505;2273.5574;2162.1318;;;;1003.1002
Comoros;COM;2000;578.62598;533.98248;Comoro Franc;216.65431;497.61758;859.99866;906.51233;1040.4099;79.715248;21.632387;13.422996;40.573299;41.173603;47.101139;24.693243;30.509604;49.273266;100.16897;2.4851255;2.6195354;978.92053;969.26178;978.86884;79.830261;21.687298;13.098318;45.578461;1244.7302;2110.1255;2089.416;;;;978.9259
Comoros;COM;2001;596.45697;549.77917;Comoro Franc;225.52377;536.59528;899.63788;948.23871;1082.5321;75.696075;25.520222;12.946107;41.020794;41.966568;48.372833;25.647936;31.852079;46.314095;100.32135;2.5453608;2.682868;1002.9349;971.32404;1002.7728;75.340508;25.716753;12.764847;41.915409;1275.7834;2139.5251;2072.4255;;;;1002.937
Comoros;COM;2002;614.66998;522.74139;Comoro Franc;230.94539;568.50671;924.8974;974.55048;1110.373;74.958862;24.670885;14.307192;44.179661;45.211441;52.277897;27.430773;34.001751;46.490318;99.686852;2.5551872;2.6923623;1012.8943;981.49298;1012.9707;74.916367;24.705519;13.990076;42.104771;1289.1433;2143.4756;2076.8679;;;;1012.9065
Comoros;COM;2003;633.27197;435.90045;Comoro Franc;241.55815;585.51947;924.59393;975.17554;1121.7402;79.828362;21.745678;13.455525;55.415897;56.216015;64.153732;34.046722;42.44038;47.58585;99.616882;2.4609106;2.5955391;988.65808;976.83246;988.6181;79.539558;21.958735;13.343225;43.915619;1258.2573;2072.7705;2048.0603;;;;988.66125
Comoros;COM;2004;652.26001;396.21381;Comoro Franc;240.29625;597.57489;916.16052;968.08496;1148.0597;84.616989;21.684397;12.289412;60.648125;61.485657;69.819519;36.763107;46.182945;45.223022;99.393364;2.3083096;2.4391356;949.73279;948.18298;949.73419;84.533913;21.781649;12.217309;42.081116;1208.6077;1975.3116;1972.0853;;;;949.73633
Comoros;COM;2005;671.638;395.60132;Comoro Franc;237.31091;645.19159;960.62402;1017.1823;1220.7086;85.952797;21.893795;12.162253;59.987392;60.835316;69.075745;36.17366;45.914074;50.022533;99.368309;2.2584414;2.3914108;960.62402;960.62402;960.62402;85.952797;21.893795;12.162253;46.582687;1222.0336;1988.5305;1988.5305;;;;960.62402
Comoros;COM;2006;691.37;392.16779;Comoro Franc;233.12575;678.23053;980.995;1041.6344;1277.2257;87.490967;23.013369;12.113126;59.445412;60.429031;68.852882;35.793262;45.244175;52.8078;100.10268;2.1964147;2.3321841;949.51575;948.57813;949.51575;87.773163;22.86445;11.984317;48.932697;1207.1908;1952.5533;1950.6252;;;;949.11176
Comoros;COM;2007;711.41699;359.45026;Comoro Franc;237.32169;704.21716;989.87958;1051.8695;1312.5754;87.684814;23.406977;13.693216;66.023514;67.397194;77.229057;39.372486;49.951271;56.410133;100.42902;2.1307135;2.2641466;927.71454;923.68219;927.85297;88.416397;23.022984;13.461294;52.247734;1178.6665;1901.3363;1892.7897;;;;928.07916
Comoros;COM;2008;732;353.5;Comoro Franc;238.6205;746.15082;1019.3317;1074.7925;1412.3483;89.3862;24.788349;17.232052;67.502266;69.379906;79.148407;40.703098;55.944126;61.80114;100.19939;2.1591651;2.2766433;926.49084;911.97852;927.31598;89.841072;24.225533;16.910921;56.248283;1176.7045;1891.7594;1860.4705;;;;926.47742
Comoros;COM;2009;752;341.5;Comoro Franc;246.00505;763.63342;1015.47;1068.5067;1363.2999;86.07119;25.812868;15.705215;72.036621;74.369972;84.650787;42.92728;61.67178;59.810326;99.852768;2.2262304;2.3425035;914.69061;896.06732;915.70642;86.462662;24.861853;15.87712;54.286263;1160.4213;;;;;;914.62592
Congo, Dem. Rep.;ZAR;1950;13568.762;1.6700000e-13;Franc Congolais;1.8400000e-13;1257.2607;92.65847;94.314445;86.633736;72.166565;2.5485799;17.141132;110.44857;110.4826;113.30544;167.16486;89.033821;35.228683;;4.7886457;4.8742275;787.79053;794.6167;785.95691;58.2318;2.2950695;12.986141;32.35165;1009.6317;1934.5536;1955.8689;;;;631.08649
Congo, Dem. Rep.;ZAR;1951;13831.813;1.6700000e-13;Franc Congolais;1.9800000e-13;1563.3055;113.02246;114.18742;108.02636;72.362831;2.6733544;19.568245;118.41518;118.01299;119.7565;156.21173;108.06689;36.540577;;5.1539931;5.2071171;890.87903;894.05432;889.37567;59.660473;2.50389;14.94786;29.637644;1142.6285;2189.1084;2200.6245;;;;725.85992
Congo, Dem. Rep.;ZAR;1952;14100.005;1.6700000e-13;Franc Congolais;2.0900000e-13;1692.6284;120.04453;121.78197;118.76091;71.752968;2.4974577;23.268856;125.26295;126.07078;128.77344;206.03436;105.48798;38.186138;;5.2719631;5.3482661;946.14691;940.09479;946.5531;58.215969;2.391758;17.688955;29.727606;1216.243;2329.845;2313.9485;;;;759.52728
Congo, Dem. Rep.;ZAR;1953;14373.435;1.6700000e-13;Franc Congolais;1.9700000e-13;1890.6454;131.53748;135.68513;132.92163;71.600868;2.5066199;23.855812;117.70956;118.89408;124.85311;205.07092;86.668327;33.900517;;5.577951;5.7538352;1026.0431;1016.3107;1027.0874;57.886761;2.3574638;18.571585;28.286215;1319.892;2528.0718;2501.5461;;;;825.67206
Congo, Dem. Rep.;ZAR;1954;14657.484;1.6700000e-13;Franc Congolais;1.9600000e-13;2002.9194;136.64824;140.28229;137.15564;73.281914;2.6638846;21.82538;117.15762;117.85711;121.07541;204.1167;92.997818;36.592094;;5.9084105;6.0655398;1045.3805;1040.842;1045.9188;59.582565;2.3868861;17.421839;28.348986;1344.264;2574.4236;2561.9277;;;;849.01251
Congo, Dem. Rep.;ZAR;1955;14952.568;1.6700000e-13;Franc Congolais;1.9299999e-13;2192.384;146.62257;150.70691;146.78891;73.37532;2.6326618;21.392273;115.43644;116.07119;119.28844;203.08447;90.967545;36.543255;;5.8991723;6.0634999;1089.1786;1085.8988;1089.7483;60.423187;2.3381095;17.243628;27.892237;1400.7751;2682.3057;2672.8303;;;;894.9035
Congo, Dem. Rep.;ZAR;1956;15259.279;1.6700000e-13;Franc Congolais;1.8999999e-13;2368.2698;155.20195;159.92784;155.99091;73.6129;2.6339767;21.291435;113.90974;115.07607;116.44167;225.48964;90.812248;38.355366;;6.0464926;6.230608;1124.3903;1123.7435;1124.8213;60.809181;2.3421752;16.585703;28.791428;1446.2285;2768.634;2765.9812;;;;919.66406
Congo, Dem. Rep.;ZAR;1957;15577.932;1.6700000e-13;Franc Congolais;1.8900001e-13;2396.0654;153.81152;158.08232;158.33447;76.407005;2.8277538;20.924747;113.00047;114.09151;114.12687;223.36816;94.004845;37.745651;;5.7965684;5.9575186;1108.8671;1111.6866;1108.666;61.432045;2.4570785;15.762991;28.640528;1425.8223;2728.8694;2736.3044;;;;881.80017
Congo, Dem. Rep.;ZAR;1958;15909.008;1.6700000e-13;Franc Congolais;1.8600001e-13;2392.7793;150.40405;158.28999;155.92641;77.841652;3.1138797;17.551277;111.25339;112.71985;113.29936;242.94991;78.186661;33.38736;;5.6601305;5.9569006;1053.52;1064.8911;1051.6907;62.611393;2.6401014;13.474486;28.396236;1352.8947;2588.6306;2621.1221;;;;842.73505
Congo, Dem. Rep.;ZAR;1959;16253.014;1.6700000e-13;Franc Congolais;1.8300000e-13;2453.1892;150.93748;159.06479;153.0137;78.189186;3.2421441;14.764505;109.41069;110.5462;110.03768;238.78552;75.854591;34.548012;;5.3484998;5.6364923;1045.2172;1064.3914;1042.4116;62.47287;2.6844873;11.06267;33.572227;1341.3018;2565.7908;2619.8918;;;;830.44244
Congo, Dem. Rep.;ZAR;1960;16610.482;1.6700000e-13;Franc Congolais;1.7500000e-13;2609.0857;157.07466;164.36536;157.49992;83.305191;3.3373725;9.1804981;104.61826;105.81525;101.64955;230.03934;83.183449;42.344913;96.279861;5.4413962;5.6939616;1098.2877;1136.29;1092.4657;65.317513;2.6152914;6.7603836;37.000484;1406.0684;2688.9939;2796.8633;;3091.1255;;859.28198
Congo, Dem. Rep.;ZAR;1961;16964.23;1.7200000e-13;Franc Congolais;1.7900000e-13;2357.4409;138.96539;145.63036;141.43257;85.383842;3.4256825;8.3079805;104.26997;106.24443;99.333908;240.82149;96.241272;21.775583;95.9758;4.7371511;4.9643512;959.54645;995.58716;954.0224;67.00943;2.625895;6.2973642;39.01783;1228.5137;2353.5557;2456.095;;2699.3699;;752.42419
Congo, Dem. Rep.;ZAR;1962;17486.434;2.1300000e-13;Franc Congolais;2.1800000e-13;2832.8508;162.00278;172.12653;168.35698;88.849609;4.3566895;4.6037202;102.2431;104.34602;95.865051;235.41052;95.21241;17.30072;97.715553;5.2176099;5.5436649;1050.5463;1104.4967;1043.1713;73.598137;3.4820232;3.6619453;31.164042;1344.002;2579.334;2730.9666;;3011.7212;;869.75543
Congo, Dem. Rep.;ZAR;1963;18027.168;2.5499999e-13;Franc Congolais;3.8300000e-13;3360.406;186.40788;194.01045;179.49356;77.629906;3.3034763;11.584088;150.30144;156.94502;128.63278;316.10751;239.80293;68.296913;97.405518;5.7720919;6.007504;1069.1248;1100.2965;1063.726;71.980141;2.9752831;10.249522;26.263262;1371.1881;2636.1497;2726.7793;;3016.4993;;992.73352
Congo, Dem. Rep.;ZAR;1964;18432.65;5.4999999e-13;Franc Congolais;4.0199999e-13;3242.8582;175.9301;183.13074;174.98207;79.117767;3.2315309;13.201056;73.152489;76.303238;63.724281;166.37648;104.72318;75.474579;99.426971;5.134409;5.3445554;1054.0133;1080.051;1049.257;69.264038;2.7036517;10.93722;31.405191;1353.2321;2606.23;2682.7188;;2950.6006;;918.63007
Congo, Dem. Rep.;ZAR;1965;18855.51;5.4999999e-13;Franc Congolais;5.3399998e-13;3376.7849;179.08745;183.90805;174.58456;78.398041;3.874784;12.657533;97.056587;100.04286;86.142815;189.42082;134.10451;57.75201;99.901085;4.8740692;5.0052676;1008.8289;1034.4093;1004.2856;71.386192;3.315259;11.226955;29.092203;1295.8982;2500.2356;2575.2305;;2814.9414;;916.50226
Congo, Dem. Rep.;ZAR;1966;19343.383;5.4999999e-13;Franc Congolais;5.9000000e-13;3624.7798;187.3912;201.3949;197.07397;82.771454;4.0670357;11.016012;107.22741;109.38497;104.55589;252.17978;71.772789;68.611275;99.717606;4.7106175;5.0626407;1036.2795;1070.535;1031.0585;74.544548;3.4163411;9.6684093;29.160349;1331.6432;2572.7769;2671.2817;;2896.99;;930.34686
Congo, Dem. Rep.;ZAR;1967;19941.072;1.1500000e-12;Franc Congolais;8.5300002e-13;3654.741;183.27705;188.97963;183.46794;82.923965;4.1186757;10.040809;74.135841;76.530411;67.497765;157.49229;93.378181;33.409927;99.772461;4.4212756;4.5588417;990.8844;1026.4106;985.79047;74.42379;3.4429135;8.7544985;26.669634;1274.3258;2465.4763;2567.0679;;2782.3564;;886.40173
